Region_ID,Region_Name,District_ID,District_Name,Ward_ID,Ward_Name
TZ25,Geita,TZ2502,Nyang'hwale,TZ2502091,Mwingiro
TZ25,Geita,TZ2502,Nyang'hwale,TZ2502101,Nyabulanda
TZ25,Geita,TZ2502,Nyang'hwale,TZ2502111,Nyang'hwale
TZ25,Geita,TZ2502,Nyang'hwale,TZ2502121,Nyijundu
TZ25,Geita,TZ2503,Mbogwe,TZ2503011,Nanda
TZ25,Geita,TZ2503,Mbogwe,TZ2503021,Ikobe
TZ25,Geita,TZ2503,Mbogwe,TZ2503031,Lulembela
TZ25,Geita,TZ2503,Mbogwe,TZ2503041,Ikunguigazi
TZ25,Geita,TZ2503,Mbogwe,TZ2503051,Isebya
TZ25,Geita,TZ2503,Mbogwe,TZ2503061,Ilolangulu
TZ25,Geita,TZ2503,Mbogwe,TZ2503071,Mbogwe
TZ25,Geita,TZ2503,Mbogwe,TZ2503081,Mgemo
TZ25,Geita,TZ2503,Mbogwe,TZ2503091,Ushirika
TZ25,Geita,TZ2503,Mbogwe,TZ2503101,Nyasato
TZ25,Geita,TZ2503,Mbogwe,TZ2503113,Lugunga
TZ25,Geita,TZ2503,Mbogwe,TZ2503123,Nyakafulu
TZ25,Geita,TZ2503,Mbogwe,TZ2503131,Bukandwe
TZ25,Geita,TZ2503,Mbogwe,TZ2503141,Ng'homolwa
TZ25,Geita,TZ2503,Mbogwe,TZ2503153,Masumbwe
TZ25,Geita,TZ2503,Mbogwe,TZ2503161,Iponya
TZ25,Geita,TZ2504,Bukombe,TZ2504011,Runzewe Mashariki
TZ25,Geita,TZ2504,Bukombe,TZ2504021,Runzewe Magharibi
TZ25,Geita,TZ2504,Bukombe,TZ2504031,Namonge
TZ25,Geita,TZ2504,Bukombe,TZ2504043,Uyovu
TZ25,Geita,TZ2504,Bukombe,TZ2504051,Busonzo
TZ25,Geita,TZ2504,Bukombe,TZ2504061,Ng'anzo
TZ25,Geita,TZ2504,Bukombe,TZ2504071,Butinzya
TZ25,Geita,TZ2504,Bukombe,TZ2504081,Ushirombo
TZ25,Geita,TZ2504,Bukombe,TZ2504091,Lyambamgongo
TZ25,Geita,TZ2504,Bukombe,TZ2504101,Bukombe
TZ25,Geita,TZ2504,Bukombe,TZ2504111,Bugelenga
TZ25,Geita,TZ2504,Bukombe,TZ2504121,Iyogelo
TZ25,Geita,TZ2504,Bukombe,TZ2504133,Igulwa
TZ25,Geita,TZ2505,Chato,TZ2505013,Muganza
TZ25,Geita,TZ2505,Chato,TZ2505021,Bwongera
TZ25,Geita,TZ2505,Chato,TZ2505031,Kigongo
TZ25,Geita,TZ2505,Chato,TZ2505041,Nyamirembe
TZ25,Geita,TZ2505,Chato,TZ2505051,Ichwankima
TZ25,Geita,TZ2505,Chato,TZ2505061,Kachwamba
TZ25,Geita,TZ2505,Chato,TZ2505071,Kasenga
TZ25,Geita,TZ2505,Chato,TZ2505081,Ilemela
TZ25,Geita,TZ2505,Chato,TZ2505093,Chato
TZ25,Geita,TZ2505,Chato,TZ2505103,Muungano
TZ25,Geita,TZ2505,Chato,TZ2505113,Bwina
TZ25,Geita,TZ2505,Chato,TZ2505121,Katende
TZ25,Geita,TZ2505,Chato,TZ2505131,Ilyamchele
TZ25,Geita,TZ2505,Chato,TZ2505141,Bukome
TZ25,Geita,TZ2505,Chato,TZ2505153,Buziku
TZ25,Geita,TZ2505,Chato,TZ2505161,Nyarutembo
TZ25,Geita,TZ2505,Chato,TZ2505171,Makurugusi
TZ25,Geita,TZ2505,Chato,TZ2505183,Buseresere
TZ25,Geita,TZ2505,Chato,TZ2505191,Butengorumasa
TZ25,Geita,TZ2505,Chato,TZ2505201,Iparamasa
TZ25,Geita,TZ2505,Chato,TZ2505213,Bwanga
TZ25,Geita,TZ2505,Chato,TZ2505221,Bwera
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101013,Mkokotoni
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101021,Mto wa Pwani
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101031,Pale
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101041,Kivunge
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101051,Tumbatu Gomani
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101061,Jongowe
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101071,Mkwajuni
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101081,Kibeni
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101091,Muwange
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101101,Pitanazako
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101111,Potowa
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101121,Fukuchani
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101131,Kidoti
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101141,Tazari
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101151,Kigunda
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101162,Nungwi
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101171,Matemwe
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101181,Kijini
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101191,Pwani Mchangani
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101203,Gamba
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101211,Moga
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101221,Chaani Masingini
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101231,Mcheza Shauri
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101241,Chaani Kubwa
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101251,Kikobweni
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101261,Bandamaji
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101271,Kinyasini
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101281,Kandwi
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101291,Chutama
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101301,Kisongoni
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101311,Kilindi
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101321,Kilimani
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101331,Uvivini
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101341,Kidombo
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101351,Bwereu
TZ51,Kaskazini Unguja,TZ5101,Kaskazini A,TZ5101361,Kigomani
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102011,Misufini
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102021,Makoba
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102031,Mangapwani
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102041,Fujoni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102051,Kiomba Mvua
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102061,Donge  Mchangani
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102071,Mkadini
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102081,Zingwe Zingwe
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102091,Kitope
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102103,Mahonda
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102111,Mnyimbi
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102121,Donge Mtambile
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102131,Kinduni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102141,Donge Karange
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102151,Donge Mbiji
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102161,Donge Kipange
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102171,Donge Vijibweni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102181,Upenja
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102191,Kiwengwa
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102201,Pangeni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102211,Kilombero
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102221,Mgambo
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102231,Muwanda
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102241,Matetema
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102251,Kidanzini
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102261,Mbaleni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102271,Mafufuni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102283,Mkataleni
TZ51,Kaskazini Unguja,TZ5102,Kaskazini B,TZ5102291,Njia ya Mtoni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201013,Dunga Bweni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201021,Ubago
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201031,Kidimni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201041,Machui
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201051,Kiboje Muembeshauri
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201061,Miwani
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201071,Kiboje Mkwajuni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201081,Ghana
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201093,Koani
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201101,Mgeni Haji
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201111,Uzini
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201121,Mitakawani
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201131,Tunduni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201141,Bambi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201151,Pagali
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201161,Umbuji
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201171,Mchangani
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201181,Dunga Kiembeni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201191,Ndijani Mseweni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201201,Jendele
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201211,Chwaka
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201221,Marumbi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201231,Uroa
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201241,Pongwe
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201253,Jumbi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201261,Tunguu
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201271,Binguni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201281,Cheju
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201291,Bungi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201301,Unguja Ukuu Kaepwani
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201311,Kikungwi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201321,Uzi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201331,Ng'ambwa
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201341,Charawe
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201351,Ukongoroni
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201361,Michamvi
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201371,Mpapa
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201381,Unguja Ukuu Kaebona
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201391,Ndijani Muembe Punda
TZ52,Kusini Unguja,TZ5201,Kati,TZ5201401,Tindini
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202013,Nganani
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202022,Kijini
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202031,Mzuri
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202041,Kajengwa
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202051,Jambiani Kikadini
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202061,Mtende
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202071,Kibuteni
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202081,Kizimkazi Dimbani
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202091,Kizimkazi Mkunguni
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202101,Muyuni A
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202111,Muyuni B
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202121,Muyuni C
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202131,Pete
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202141,Muungoni
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202151,Paje
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202161,Jambiani Kibigija
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202171,Bwejuu
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202181,Kitogani
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202192,Kiongoni
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202201,Tasani
TZ52,Kusini Unguja,TZ5202,Kusini,TZ5202211,Dongwe
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301013,Mwera
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301023,Mtoni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301033,Bububu
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301041,Chuini
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301051,Kama
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301061,Mfenesini
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301071,Mwakaje
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301083,Fuoni Kibondeni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301093,Kianga
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301101,Dole
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301111,Kizimbani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301121,Mbuzini
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301131,Bumbwisudi
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301141,Maungani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301151,Shakani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301163,Kiembesamaki
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301173,Chukwani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301181,Fumba
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301191,Bweleo
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301201,Dimani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301211,Kombeni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301222,Mwanakwerekwe
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301233,Mtopepo
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301242,Magogoni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301253,Mtoni Kidatu
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301263,Mwanyanya
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301273,Fuoni Kijito Upele
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301283,Tomondo
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301292,Welezo
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301303,Mtufaani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301313,Sharifumsa
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301323,Kibweni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301333,Kihinani
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301342,Mombasa
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301353,Kisauni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301362,Melinne
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301373,Pangawe
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301383,Kinuni
TZ53,Mjini Magharibi,TZ5301,Magharibi,TZ5301391,Nyamanzi
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302012,Shangani
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302022,Mkunazini
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302032,Kiponda
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302042,Malindi
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302052,Mchangani
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302062,Mlandege
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302072,Mwembeladu
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302082,Gulioni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302092,Makadara
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302102,Shaurimoyo
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302112,Mwembe Makumbi
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302122,Chumbuni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302132,Kwamtipura
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302142,Kilimahewa Juu
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302152,Amani
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302162,Nyerere
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302172,Sebleni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302182,Magomeni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302192,Mpendae
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302202,Urusi
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302212,Kilimani
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302222,Miembeni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302232,Kikwajuni Juu
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302242,Kikwajuni Bondeni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302252,Kisima Majongoo
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302262,Vikokotoni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302272,Muembetanga
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302282,Muembeshauri
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302292,Rahaleo
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302302,Kwaalimsha
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302312,Mikunguni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302322,Mkele
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302332,Muungano
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302342,Sogea
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302352,Jang'ombe
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302362,Kidongo Chekundu
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302372,Matarumbeta
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302382,Kwahani
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302392,Kwaalinatu
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302402,Karakana
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302412,Kilimahewa Bondeni
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302422,Kwa Wazee
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302432,Migombani
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302442,Meya
TZ53,Mjini Magharibi,TZ5302,Mjini,TZ5302452,Kisiwandui
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401012,Kipangani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401021,Mtambwe Kaskazini
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401031,Fundo
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401041,Mchanga Mdogo
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401051,Kambini
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401061,Kojani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401071,Ole
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401081,Kangagani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401091,Kiuyu Minungwini
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401101,Piki
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401111,Kisiwani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401121,Gando
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401131,Ukunjwi
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401141,Pandani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401151,Shengejuu
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401162,Bopwe
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401172,Utaani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401181,Mtambwe Kusini
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401192,Selem
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401201,Kinyikani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401211,Chwale
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401221,Maziwani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401231,Mpambani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401241,Mjini Ole
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401251,Kiuyu Kigongoni
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401261,Mzambarauni Takao
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401271,Junguni
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401281,Kiungoni
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401291,Pembeni
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401302,Kizimbani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401312,Limbani
TZ54,Kaskazini Pemba,TZ5401,Wete,TZ5401322,Jadida
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402013,Micheweni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402021,Msuka Mashariki
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402031,Kinowe
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402041,Tumbe Mashariki
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402051,Mgogoni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402061,Shumba Viamboni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402071,Finya
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402083,Konde
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402091,Wingwi Mapofu
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402101,Kiuyu Mbuyuni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402111,Makangale
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402121,Wingwi Njuguni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402131,Shumba Mjini
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402142,Majenzi
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402151,Mjini Wingwi
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402161,Msuka Magharibi
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402171,Chimba
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402181,Tumbe Magharibi
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402191,Sizini
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402201,Kinyasini
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402211,Mihogoni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402221,Kifundi
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402231,Maziwa Ng'ombe
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402241,Tondooni
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402251,Mtemani
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402261,Wingwi Mjananza
TZ54,Kaskazini Pemba,TZ5402,Micheweni,TZ5402271,Mlindo
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501013,Chanjaani
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501021,Wawi
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501031,Pujini
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501041,Ziwani
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501051,Ndagoni
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501061,Kwale
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501071,Vitongoji
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501083,Ng'ambwa
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501091,Shungi
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501101,Chonga
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501111,Mgelema
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501121,Kilindi
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501132,Tibirinzi
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501142,Chachani
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501152,Wara
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501161,Mvumoni
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501171,Matale
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501181,Wesha
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501191,Uwandani
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501202,Madungu
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501211,Mgogoni
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501221,Dodo
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501231,Mbuzini
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501241,Michungwani
TZ55,Kusini Pemba,TZ5501,Chake Chake,TZ5501251,Kibokoni
